sequence,offset,conf,x1,y1,x2,y2,W,H,tile_x0,tile_y0
20170711_FIRE_bl-e-mobo-c,1860,0.2436,1840.0,723.9,1878.5,757.6,2048,1536,1024,0
20170711_FIRE_bl-e-mobo-c,1860,0.2092,1840.5,723.4,1878.4,757.3,2048,1536,896,512
20170711_FIRE_bl-e-mobo-c,1860,0.3315,1840.6,723.4,1878.4,757.2,2048,1536,1024,512
20170711_FIRE_bl-e-mobo-c,1920,0.1205,1834.7,717.1,1878.2,756.8,2048,1536,896,0
20170711_FIRE_bl-e-mobo-c,1920,0.2509,1834.7,715.5,1879.0,756.6,2048,1536,1024,0
20170711_FIRE_bl-e-mobo-c,1920,0.1594,1835.2,716.7,1878.3,756.6,2048,1536,896,512
20170711_FIRE_bl-e-mobo-c,1920,0.2965,1835.2,712.6,1879.6,756.3,2048,1536,1024,512
20170711_FIRE_bl-e-mobo-c,1920,0.1840,1834.2,700.3,1888.6,756.4,2048,1536,1024,512
20170711_FIRE_bl-e-mobo-c,1980,0.1342,1834.4,704.6,1880.6,757.7,2048,1536,1024,0
20170711_FIRE_bl-e-mobo-c,1980,0.1048,1836.4,716.7,1878.8,757.0,2048,1536,896,512
20170711_FIRE_bl-e-mobo-c,1980,0.1726,1834.7,701.8,1881.2,757.4,2048,1536,1024,512
20170711_FIRE_bl-e-mobo-c,1980,0.1631,1836.5,715.2,1878.9,756.8,2048,1536,1024,512
20170711_FIRE_bl-e-mobo-c,1980,0.1282,1833.3,695.4,1899.8,757.4,2048,1536,1024,512
20170711_FIRE_bl-e-mobo-c,1980,0.1280,1844.0,696.3,1891.7,756.2,2048,1536,1024,512
20170711_FIRE_bl-e-mobo-c,2040,0.1263,1843.0,715.5,1878.4,757.0,2048,1536,1024,0
20170711_FIRE_bl-e-mobo-c,2040,0.2303,1843.4,715.7,1878.3,756.8,2048,1536,1024,512
20170711_FIRE_bl-e-mobo-c,2100,0.1517,1837.5,701.8,1880.5,756.2,2048,1536,1024,0
20170711_FIRE_bl-e-mobo-c,2100,0.1051,1839.9,701.5,1879.9,755.8,2048,1536,896,512
20170711_FIRE_bl-e-mobo-c,2100,0.2314,1837.3,699.5,1887.4,756.1,2048,1536,1024,512
20170711_FIRE_bl-e-mobo-c,2160,0.2383,1834.4,694.2,1878.6,756.2,2048,1536,1024,0
20170711_FIRE_bl-e-mobo-c,2160,0.1091,1832.2,686.6,1902.9,756.6,2048,1536,1024,0
20170711_FIRE_bl-e-mobo-c,2160,0.1464,1833.8,694.0,1878.4,756.3,2048,1536,896,512
20170711_FIRE_bl-e-mobo-c,2160,0.3550,1834.0,692.6,1878.7,756.0,2048,1536,1024,512
20170711_FIRE_bl-e-mobo-c,2160,0.1849,1832.2,687.3,1904.7,756.3,2048,1536,1024,512
20170711_FIRE_bl-e-mobo-c,2340,0.1465,1824.7,673.4,1877.9,756.3,2048,1536,1024,0
20170711_FIRE_bl-e-mobo-c,2340,0.2134,1824.4,672.5,1877.9,756.2,2048,1536,1024,512
20170711_FIRE_bl-s-mobo-c,480,0.1808,104.8,648.6,138.8,672.7,2048,1536,0,0
20170711_FIRE_bl-s-mobo-c,480,0.2464,107.1,648.9,136.4,672.2,2048,1536,0,512
20170711_FIRE_bl-s-mobo-c,720,0.4266,104.2,604.5,141.9,670.9,2048,1536,0,0
20170711_FIRE_bl-s-mobo-c,720,0.5507,103.2,604.3,141.2,671.0,2048,1536,0,512
20170711_FIRE_bl-s-mobo-c,780,0.1840,104.8,594.5,141.0,671.4,2048,1536,0,512
20170711_FIRE_bl-s-mobo-c,840,0.1877,103.2,594.9,141.3,671.2,2048,1536,0,512
20170711_FIRE_bl-s-mobo-c,900,0.1999,92.3,599.5,141.8,671.5,2048,1536,0,512
20170711_FIRE_bl-s-mobo-c,960,0.2088,88.6,594.9,142.0,671.4,2048,1536,0,512
20170711_FIRE_bl-s-mobo-c,1200,0.1746,108.0,634.4,143.2,670.1,2048,1536,0,0
20170711_FIRE_bl-s-mobo-c,1200,0.1520,75.1,593.6,145.4,671.6,2048,1536,0,0
20170711_FIRE_bl-s-mobo-c,1200,0.2296,74.5,594.9,145.3,671.5,2048,1536,0,512
20170711_FIRE_bl-s-mobo-c,1200,0.2060,108.2,634.5,143.2,670.0,2048,1536,0,512
20170711_FIRE_bl-s-mobo-c,1260,0.1789,70.0,603.6,145.2,671.9,2048,1536,0,512
20170711_FIRE_bl-s-mobo-c,1260,0.1247,102.0,626.2,143.4,670.3,2048,1536,0,512
20170711_FIRE_bl-s-mobo-c,1320,0.1290,67.3,595.5,145.5,670.9,2048,1536,0,512
20170711_FIRE_bl-s-mobo-c,1500,0.1109,105.0,631.5,143.7,670.4,2048,1536,0,512
20170711_FIRE_bl-s-mobo-c,1560,0.1405,109.5,631.9,144.0,670.8,2048,1536,0,512
20170711_FIRE_bl-s-mobo-c,1740,0.1585,101.4,642.1,144.5,672.3,2048,1536,0,0
20170711_FIRE_bl-s-mobo-c,1740,0.2497,102.0,642.2,144.3,672.2,2048,1536,0,512
20170711_FIRE_bl-s-mobo-c,1800,0.2230,104.5,637.6,144.3,671.7,2048,1536,0,0
20170711_FIRE_bl-s-mobo-c,1800,0.3673,104.9,637.5,144.2,671.5,2048,1536,0,512
20170711_FIRE_bl-s-mobo-c,1860,0.1589,97.9,630.9,144.5,672.6,2048,1536,0,512
20170711_FIRE_bl-s-mobo-c,1920,0.2287,96.7,635.9,146.6,672.3,2048,1536,0,0
20170711_FIRE_bl-s-mobo-c,1920,0.1815,96.6,621.2,150.4,672.2,2048,1536,0,0
20170711_FIRE_bl-s-mobo-c,1920,0.2772,97.1,634.4,146.3,672.1,2048,1536,0,512
20170711_FIRE_bl-s-mobo-c,1920,0.2095,96.9,618.4,150.3,672.1,2048,1536,0,512
20170711_FIRE_bl-s-mobo-c,1920,0.1312,95.2,605.6,165.2,672.6,2048,1536,0,512
20170711_FIRE_bl-s-mobo-c,1980,0.1729,102.2,623.0,148.5,671.5,2048,1536,0,0
20170711_FIRE_bl-s-mobo-c,1980,0.1590,110.9,629.3,144.3,671.3,2048,1536,0,0
20170711_FIRE_bl-s-mobo-c,1980,0.1017,101.5,610.1,156.5,671.2,2048,1536,0,0
20170711_FIRE_bl-s-mobo-c,1980,0.2714,111.3,629.5,144.1,671.0,2048,1536,0,512
20170711_FIRE_bl-s-mobo-c,1980,0.2302,102.9,623.8,147.6,671.3,2048,1536,0,512
20170711_FIRE_bl-s-mobo-c,1980,0.1234,102.5,609.5,155.9,671.1,2048,1536,0,512
20170711_FIRE_bl-s-mobo-c,2220,0.4055,105.0,632.1,143.1,670.6,2048,1536,0,0
20170711_FIRE_bl-s-mobo-c,2220,0.4963,105.4,632.2,143.0,670.6,2048,1536,0,512
20170711_FIRE_bl-s-mobo-c,2280,0.1737,94.0,608.6,143.2,671.1,2048,1536,0,0
20170711_FIRE_bl-s-mobo-c,2280,0.2579,94.4,611.6,143.1,671.1,2048,1536,0,512
20170711_FIRE_bl-s-mobo-c,2340,0.1806,92.0,611.4,143.7,671.4,2048,1536,0,0
20170711_FIRE_bl-s-mobo-c,2340,0.2774,92.6,611.5,143.5,671.3,2048,1536,0,512
20170711_FIRE_bl-s-mobo-c,2400,0.1123,109.4,635.2,142.5,670.8,2048,1536,0,0
20170711_FIRE_bl-s-mobo-c,2400,0.1044,85.0,614.2,143.4,671.7,2048,1536,0,0
20170711_FIRE_bl-s-mobo-c,2400,0.1499,109.5,635.3,142.4,670.7,2048,1536,0,512
20170711_FIRE_bl-s-mobo-c,2400,0.1232,84.3,614.6,143.4,671.6,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,-2340,0.1340,592.0,938.4,701.0,1008.3,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,-2280,0.1565,595.1,936.8,701.2,1007.4,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,-2160,0.3119,593.1,935.6,701.9,1005.9,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,-2160,0.1765,601.4,935.6,702.5,1004.5,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,-2040,0.2678,593.2,939.0,699.9,1008.0,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,-2040,0.1426,595.0,939.4,699.5,1007.1,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,-1920,0.1110,597.3,940.1,698.5,1006.9,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,-1800,0.1178,589.9,938.2,697.5,1006.4,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,-1740,0.1323,591.1,937.6,700.8,1007.3,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,-1680,0.1146,592.5,936.1,699.7,1008.0,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,-1500,0.3275,591.1,935.9,699.1,1008.0,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,-1440,0.1740,590.7,939.6,698.7,1006.5,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,-1320,0.1803,595.1,938.9,697.1,1007.2,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,-1260,0.1066,590.2,939.9,696.5,1008.4,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,-1260,0.1064,463.7,1422.7,509.8,1458.5,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,-1200,0.1547,591.1,938.9,699.0,1007.2,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,-1140,0.1173,590.6,937.3,699.9,1008.9,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,-1140,0.1017,463.0,1422.5,513.1,1458.6,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,-1080,0.1546,592.1,940.6,693.3,1006.6,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,-1020,0.1100,462.3,1422.2,514.4,1458.5,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,-960,0.1373,590.5,938.7,698.2,1009.4,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,-960,0.1294,462.4,1422.7,517.2,1458.4,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,-900,0.2789,591.9,937.7,699.7,1008.4,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,-900,0.1213,461.7,1422.1,516.0,1458.7,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,-780,0.1053,590.2,941.5,694.1,1008.6,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,-780,0.1019,462.4,1423.3,515.3,1458.7,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,-720,0.1127,592.7,937.3,699.2,1005.5,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,-600,0.2751,590.3,939.2,698.7,1006.6,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,-540,0.1276,589.9,942.3,690.1,1006.3,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,-540,0.1007,462.3,1422.9,515.7,1458.3,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,-480,0.1365,589.6,941.5,694.6,1007.0,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,-420,0.1221,588.7,940.6,694.0,1008.7,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,-420,0.1116,462.1,1423.4,517.5,1458.1,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,-360,0.1764,356.2,810.6,502.9,849.9,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,-360,0.1517,590.0,939.2,696.8,1008.2,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,-360,0.1302,356.8,810.6,502.6,849.9,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,-300,0.1202,356.7,809.5,501.9,849.9,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,-240,0.1477,589.7,942.0,696.7,1007.9,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,-240,0.1153,357.1,809.3,501.8,850.1,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,-240,0.1544,460.7,1423.9,515.5,1458.4,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,-180,0.1214,589.0,941.6,697.0,1008.7,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,-180,0.1398,459.6,1422.9,517.9,1458.2,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,-120,0.1521,355.6,807.7,501.7,849.7,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,-120,0.1175,460.3,1423.1,515.0,1457.9,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,-120,0.1016,356.3,807.6,501.5,849.5,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,-60,0.2729,590.5,941.6,696.8,1007.3,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,-60,0.1226,355.7,807.7,504.3,849.8,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,-60,0.1620,461.1,1423.6,516.5,1458.2,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,0,0.2609,591.6,937.9,699.2,1008.7,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,0,0.1144,354.6,807.6,503.4,849.8,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,0,0.1802,461.1,1424.3,518.9,1458.5,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,60,0.2084,589.5,940.7,693.0,1010.5,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,60,0.1741,460.5,1423.1,518.4,1458.0,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,120,0.1667,588.7,941.8,693.9,1007.7,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,120,0.1751,462.0,1423.9,518.2,1458.0,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,180,0.1923,589.6,941.9,693.5,1008.1,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,180,0.1647,462.4,1424.7,517.0,1458.1,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,240,0.1823,589.2,941.4,694.1,1006.6,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,240,0.1322,462.0,1424.0,517.6,1458.2,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,300,0.1781,589.8,939.0,691.4,1008.4,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,300,0.1287,350.3,805.2,502.6,849.9,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,300,0.1418,462.2,1424.5,516.7,1457.8,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,360,0.2529,351.0,805.9,502.6,849.3,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,360,0.1610,589.2,944.1,683.7,1006.9,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,360,0.2480,463.7,1425.0,516.9,1457.9,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,360,0.1648,351.4,805.0,502.5,850.0,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,420,0.3162,353.3,804.9,502.9,849.2,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,420,0.1848,589.7,941.6,694.9,1009.2,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,420,0.2268,355.9,804.8,502.6,849.1,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,420,0.2251,462.2,1424.5,517.5,1457.9,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,420,0.1014,591.1,942.0,693.4,1009.0,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,480,0.3229,355.1,805.7,503.4,849.2,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,480,0.1497,589.1,941.0,681.4,1004.7,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,480,0.2186,460.8,1423.5,518.6,1458.1,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,480,0.2143,357.4,805.6,503.2,849.2,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,540,0.3694,362.7,806.0,503.6,848.6,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,540,0.2916,363.2,805.9,503.4,848.5,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,540,0.2389,461.4,1423.9,517.8,1458.1,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,600,0.2662,370.6,802.7,505.3,848.2,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,600,0.1837,588.8,942.2,693.0,1007.9,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,600,0.2368,463.3,1424.5,519.2,1458.1,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,600,0.1906,369.9,802.7,504.5,847.4,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,660,0.5545,373.2,804.7,502.8,848.5,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,660,0.1594,592.8,938.9,694.4,1009.2,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,660,0.4695,372.5,805.0,502.3,848.0,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,660,0.1628,462.1,1423.9,518.1,1458.1,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,720,0.4090,376.1,803.3,503.2,848.8,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,720,0.1336,586.4,941.7,692.6,1008.2,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,720,0.2441,376.4,803.8,503.0,848.1,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,720,0.1652,464.1,1425.1,518.1,1457.7,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,780,0.3688,379.4,803.2,505.3,847.7,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,780,0.2085,588.2,939.2,691.3,1007.4,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,780,0.1678,1410.2,715.3,1487.8,768.2,2048,1536,896,0
20170711_FIRE_bm-s-mobo-c,780,0.2093,1409.9,715.1,1487.8,768.2,2048,1536,1024,0
20170711_FIRE_bm-s-mobo-c,780,0.2661,380.3,802.6,504.0,846.6,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,780,0.1593,464.5,1424.8,518.9,1458.1,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,780,0.1905,1406.9,714.4,1487.2,768.4,2048,1536,896,512
20170711_FIRE_bm-s-mobo-c,780,0.2152,1406.8,714.3,1487.2,768.4,2048,1536,1024,512
20170711_FIRE_bm-s-mobo-c,840,0.1686,378.3,804.1,507.6,848.5,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,840,0.1532,1419.7,719.2,1487.7,767.9,2048,1536,896,0
20170711_FIRE_bm-s-mobo-c,840,0.1256,1428.5,728.9,1488.7,768.0,2048,1536,896,0
20170711_FIRE_bm-s-mobo-c,840,0.1938,1419.4,718.9,1487.7,767.9,2048,1536,1024,0
20170711_FIRE_bm-s-mobo-c,840,0.1536,1428.3,728.5,1488.7,768.0,2048,1536,1024,0
20170711_FIRE_bm-s-mobo-c,840,0.1741,464.3,1424.8,519.2,1458.5,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,840,0.1842,1427.4,728.0,1486.7,768.0,2048,1536,896,512
20170711_FIRE_bm-s-mobo-c,840,0.1620,1418.7,718.8,1487.4,767.8,2048,1536,896,512
20170711_FIRE_bm-s-mobo-c,840,0.2095,1427.3,727.7,1486.6,768.0,2048,1536,1024,512
20170711_FIRE_bm-s-mobo-c,840,0.1939,1418.5,718.6,1487.4,767.8,2048,1536,1024,512
20170711_FIRE_bm-s-mobo-c,900,0.1990,376.6,801.8,508.5,847.7,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,900,0.1373,586.9,940.6,683.2,1007.6,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,900,0.1868,464.5,1424.9,521.1,1457.7,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,900,0.1278,377.4,801.7,508.1,847.5,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,960,0.3569,378.3,801.5,505.9,848.7,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,960,0.1552,587.2,939.5,691.5,1010.4,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,960,0.2478,378.7,801.3,505.5,848.5,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,960,0.1477,461.2,1423.1,520.9,1457.7,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,1020,0.2778,379.3,802.4,506.9,848.0,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,1020,0.1122,585.8,942.4,688.5,1009.1,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,1020,0.2036,379.1,801.6,507.7,848.1,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,1020,0.1236,461.6,1423.8,520.6,1457.8,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,1080,0.2534,380.7,801.2,506.4,848.0,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,1080,0.2062,586.9,940.5,689.1,1008.4,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,1080,0.1638,381.1,801.1,505.9,847.6,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,1080,0.1347,461.9,1423.7,519.8,1457.8,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,1140,0.2716,380.0,800.5,504.4,848.0,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,1140,0.2465,464.1,1424.7,519.9,1458.0,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,1140,0.1553,380.5,800.0,504.8,847.8,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,1200,0.2410,381.3,800.4,506.5,847.8,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,1200,0.1369,586.7,943.3,679.3,1011.5,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,1200,0.1741,463.5,1424.3,519.2,1457.8,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,1200,0.1638,381.8,800.3,506.1,847.6,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,1260,0.1297,588.2,941.2,690.0,1010.6,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,1260,0.2149,463.8,1424.7,518.9,1458.6,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,1320,0.1221,589.1,940.7,688.0,1009.5,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,1320,0.2183,463.5,1424.7,519.1,1457.9,2048,1536,0,512
20170711_FIRE_bm-s-mobo-c,1380,0.1172,381.6,800.6,508.6,848.8,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,1380,0.1077,591.0,940.8,689.3,1008.1,2048,1536,0,0
20170711_FIRE_bm-s-mobo-c,1380,0.1807,464.4,1425.0,519.7,1458.0,2048,1536,0,512
20170711_FIRE_sm-n-mobo-c,300,0.1550,1331.2,801.1,1379.4,834.7,2048,1536,1024,0
20170711_FIRE_sm-n-mobo-c,300,0.1708,1333.5,801.1,1380.0,834.3,2048,1536,896,512
20170711_FIRE_sm-n-mobo-c,300,0.2399,1333.6,801.1,1379.7,834.3,2048,1536,1024,512
20170711_FIRE_sm-n-mobo-c,360,0.2166,1321.2,779.6,1407.5,834.9,2048,1536,896,0
20170711_FIRE_sm-n-mobo-c,360,0.1302,1322.0,784.0,1382.9,834.5,2048,1536,896,0
20170711_FIRE_sm-n-mobo-c,360,0.2340,1321.3,779.4,1408.0,834.9,2048,1536,1024,0
20170711_FIRE_sm-n-mobo-c,360,0.1636,1321.9,784.5,1387.9,835.1,2048,1536,1024,0
20170711_FIRE_sm-n-mobo-c,360,0.2104,1321.4,778.8,1411.5,834.9,2048,1536,896,512
20170711_FIRE_sm-n-mobo-c,360,0.1933,1319.5,782.9,1384.9,834.8,2048,1536,896,512
20170711_FIRE_sm-n-mobo-c,360,0.1416,1321.3,785.0,1369.0,834.6,2048,1536,896,512
20170711_FIRE_sm-n-mobo-c,360,0.2154,1319.9,783.0,1382.7,834.7,2048,1536,1024,512
20170711_FIRE_sm-n-mobo-c,360,0.2142,1321.6,778.4,1412.9,834.8,2048,1536,1024,512
20170711_FIRE_sm-n-mobo-c,420,0.4604,1317.4,760.4,1384.6,834.3,2048,1536,896,0
20170711_FIRE_sm-n-mobo-c,420,0.5336,1317.3,760.3,1384.8,834.3,2048,1536,1024,0
20170711_FIRE_sm-n-mobo-c,420,0.5619,1317.4,760.5,1385.1,834.3,2048,1536,896,512
20170711_FIRE_sm-n-mobo-c,420,0.6049,1317.4,760.4,1385.3,834.3,2048,1536,1024,512
20170711_FIRE_sm-n-mobo-c,480,0.1454,1330.9,741.6,1390.3,828.4,2048,1536,1024,0
20170711_FIRE_sm-n-mobo-c,480,0.1216,1331.7,741.6,1394.2,828.4,2048,1536,896,512
20170711_FIRE_sm-n-mobo-c,480,0.1821,1330.9,741.8,1390.9,828.5,2048,1536,1024,512
20170711_FIRE_sm-n-mobo-c,540,0.3272,1330.2,735.4,1411.0,831.7,2048,1536,896,0
20170711_FIRE_sm-n-mobo-c,540,0.4548,1330.0,735.5,1411.2,831.7,2048,1536,1024,0
20170711_FIRE_sm-n-mobo-c,540,0.3800,1330.1,735.6,1411.4,832.2,2048,1536,896,512
20170711_FIRE_sm-n-mobo-c,540,0.4878,1329.7,735.6,1411.3,832.2,2048,1536,1024,512
20170711_FIRE_sm-n-mobo-c,600,0.2361,1334.0,737.8,1430.7,834.1,2048,1536,896,0
20170711_FIRE_sm-n-mobo-c,600,0.3290,1333.7,737.7,1430.7,834.2,2048,1536,1024,0
20170711_FIRE_sm-n-mobo-c,600,0.3009,1333.5,738.1,1430.0,834.6,2048,1536,896,512
20170711_FIRE_sm-n-mobo-c,600,0.3977,1331.7,738.1,1429.9,834.7,2048,1536,1024,512
20170711_FIRE_sm-n-mobo-c,660,0.1326,1322.5,742.6,1446.6,838.1,2048,1536,896,0
20170711_FIRE_sm-n-mobo-c,660,0.1663,1322.5,742.6,1446.7,838.1,2048,1536,1024,0
20170711_FIRE_sm-n-mobo-c,660,0.2156,1322.3,742.9,1446.6,838.4,2048,1536,896,512
20170711_FIRE_sm-n-mobo-c,660,0.2552,1322.1,742.8,1446.7,838.4,2048,1536,1024,512
20170711_FIRE_sm-n-mobo-c,1200,0.1172,1327.9,770.1,1410.3,832.7,2048,1536,1024,0
20170711_FIRE_sm-n-mobo-c,1200,0.1019,1328.4,743.9,1417.1,832.7,2048,1536,1024,0
20170711_FIRE_sm-n-mobo-c,1200,0.1488,1327.6,770.8,1411.6,832.6,2048,1536,896,512
20170711_FIRE_sm-n-mobo-c,1200,0.1811,1327.6,770.6,1411.3,832.6,2048,1536,1024,512
20170711_FIRE_sm-n-mobo-c,1200,0.1217,1327.9,742.4,1418.1,832.8,2048,1536,1024,512
20170711_FIRE_sm-n-mobo-c,1260,0.1021,1337.4,747.3,1424.0,833.7,2048,1536,1024,0
20170711_FIRE_sm-n-mobo-c,1260,0.1038,1337.6,800.2,1383.9,833.0,2048,1536,896,512
20170711_FIRE_sm-n-mobo-c,1260,0.1019,1337.3,785.5,1394.5,833.4,2048,1536,896,512
20170711_FIRE_sm-n-mobo-c,1260,0.1460,1337.6,800.2,1383.9,833.0,2048,1536,1024,512
20170711_FIRE_sm-n-mobo-c,1260,0.1204,1337.3,787.2,1393.1,833.3,2048,1536,1024,512
20170711_FIRE_sm-n-mobo-c,1260,0.1175,1337.2,747.3,1424.2,833.9,2048,1536,1024,512
20170711_FIRE_sm-n-mobo-c,1320,0.3214,1341.7,746.1,1431.4,833.1,2048,1536,896,0
20170711_FIRE_sm-n-mobo-c,1320,0.3578,1341.7,746.1,1430.9,833.1,2048,1536,1024,0
20170711_FIRE_sm-n-mobo-c,1320,0.4019,1341.5,746.1,1431.2,833.2,2048,1536,896,512
20170711_FIRE_sm-n-mobo-c,1320,0.4367,1341.5,745.9,1431.0,833.2,2048,1536,1024,512
